taxi_id,trajectory_id,timestamp,source_point,target_point,date_depart
20000602,1389598680620000602,2014-01-13 07:38:00,POINT(-8.595423 41.17077),POINT(-8.594523 41.150592),2014-01-13 07:38:00
20000688,1389578037620000688,2014-01-13 01:53:57,POINT(-8.589708 41.190021),POINT(-8.602416 41.18958),2014-01-13 01:53:57
20000380,1389596607620000380,2014-01-13 07:03:27,POINT(-8.635833 41.188419),POINT(-8.584272 41.148522),2014-01-13 07:03:27
20000381,1389599941620000381,2014-01-13 07:59:01,POINT(-8.572743 41.147541),POINT(-8.579313 41.158638),2014-01-13 07:59:01
20000107,1389469069620000107,2014-01-11 19:37:49,POINT(-8.584299 41.163255),POINT(-8.598168 41.174784),2014-01-11 19:37:49
20000341,1389600316620000341,2014-01-13 08:05:16,POINT(-8.59923 41.149152),POINT(-8.585649 41.148792),2014-01-13 08:05:16
20000098,1389598826620000098,2014-01-13 07:40:26,POINT(-8.567325 41.206563),POINT(-8.60427 41.161869),2014-01-13 07:40:26
20000294,1389287459620000294,2014-01-09 17:10:59,POINT(-8.630334 41.15466),POINT(-8.664363 41.163318),2014-01-09 17:10:59
20000483,1389592220620000483,2014-01-13 05:50:20,POINT(-8.602083 41.166954),POINT(-8.670096 41.236596),2014-01-13 05:50:20
20000187,1389599092620000187,2014-01-13 07:44:52,POINT(-8.570358 41.168619),POINT(-8.601237 41.181795),2014-01-13 07:44:52
20000040,1389378887620000040,2014-01-10 18:34:47,POINT(-8.606916 41.150268),POINT(-8.575497 41.16195),2014-01-10 18:34:47
20000296,1389597328620000296,2014-01-13 07:15:28,POINT(-8.625573 41.175927),POINT(-8.585577 41.14827),2014-01-13 07:15:28
20000468,1389599501620000468,2014-01-13 07:51:41,POINT(-8.665641 41.170707),POINT(-8.670114 41.237118),2014-01-13 07:51:41
20000060,1389528196620000060,2014-01-12 12:03:16,POINT(-8.626761 41.163471),POINT(-8.613774 41.146425),2014-01-12 12:03:16
20000440,1389548033620000440,2014-01-12 17:33:53,POINT(-8.585622 41.148594),POINT(-8.601102 41.151546),2014-01-12 17:33:53
20000546,1389531930620000546,2014-01-12 13:05:30,POINT(-8.607456 41.145336),POINT(-8.61705 41.136975),2014-01-12 13:05:30
20000113,1389557625620000113,2014-01-12 20:13:45,POINT(-8.584326 41.163102),POINT(-8.559027 41.190309),2014-01-12 20:13:45
20000180,1389461490620000180,2014-01-11 17:31:30,POINT(-8.584281 41.163102),POINT(-8.598501 41.179536),2014-01-11 17:31:30
20000672,1389583725620000672,2014-01-13 03:28:45,POINT(-8.605377 41.16276),POINT(-8.605152 41.162301),2014-01-13 03:28:45
20000662,1389594032620000662,2014-01-13 06:20:32,POINT(-8.600247 41.182713),POINT(-8.586882 41.167053),2014-01-13 06:20:32
20000345,1389564657620000345,2014-01-12 22:10:57,POINT(-8.640612 41.161374),POINT(-8.603208 41.113566),2014-01-12 22:10:57
20000235,1389599700620000235,2014-01-13 07:55:00,POINT(-8.649324 41.154426),POINT(-8.620713 41.156064),2014-01-13 07:55:00
20000128,1389381985620000128,2014-01-10 19:26:25,POINT(-8.657928 41.160888),POINT(-8.584191 41.148837),2014-01-10 19:26:25
20000104,1389520142620000104,2014-01-12 09:49:02,POINT(-8.613297 41.166873),POINT(-8.584263 41.163219),2014-01-12 09:49:02
20000463,1389517270620000463,2014-01-12 09:01:10,POINT(-8.617284 41.14242),POINT(-8.628723 41.154705),2014-01-12 09:01:10
20000273,1389597251620000273,2014-01-13 07:14:11,POINT(-8.585622 41.148594),POINT(-8.588133 41.149098),2014-01-13 07:14:11
20000018,1389376236620000018,2014-01-10 17:50:36,POINT(-8.639928 41.15988),POINT(-8.670996 41.153661),2014-01-10 17:50:36
20000360,1389547089620000360,2014-01-12 17:18:09,POINT(-8.585658 41.148585),POINT(-8.670186 41.237208),2014-01-12 17:18:09
20000136,1389598260620000136,2014-01-13 07:31:00,POINT(-8.534592 41.218641),POINT(-8.627571 41.152761),2014-01-13 07:31:00
20000311,1389563424620000311,2014-01-12 21:50:24,POINT(-8.613963 41.14116),POINT(-8.628291 41.157216),2014-01-12 21:50:24
20000671,1389600608620000671,2014-01-13 08:10:08,POINT(-8.582922 41.18076),POINT(-8.6445 41.178438),2014-01-13 08:10:08
20000197,1389599227620000197,2014-01-13 07:47:07,POINT(-8.582436 41.180607),POINT(-8.600166 41.182947),2014-01-13 07:47:07
20000331,1389601133620000331,2014-01-13 08:18:53,POINT(-8.611011 41.145624),POINT(-8.62398 41.148081),2014-01-13 08:18:53
20000022,1389502201620000022,2014-01-12 04:50:01,POINT(-8.591229 41.162724),POINT(-8.561952 41.177763),2014-01-12 04:50:01
20000320,1389589805620000320,2014-01-13 05:10:05,POINT(-8.64513 41.162319),POINT(-8.670321 41.237136),2014-01-13 05:10:05
20000597,1389526009620000597,2014-01-12 11:26:49,POINT(-8.649819 41.154345),POINT(-8.620119 41.129586),2014-01-12 11:26:49
20000276,1389601326620000276,2014-01-13 08:22:06,POINT(-8.646543 41.177925),POINT(-8.623305 41.167521),2014-01-13 08:22:06
20000148,1389475870620000148,2014-01-11 21:31:10,POINT(-8.640054 41.159646),POINT(-8.597601 41.15997),2014-01-11 21:31:10
20000578,1389601071620000578,2014-01-13 08:17:51,POINT(-8.577603 41.155164),POINT(-8.610309 41.146281),2014-01-13 08:17:51
20000114,1389599688620000114,2014-01-13 07:54:48,POINT(-8.628687 41.160933),POINT(-8.620011 41.146803),2014-01-13 07:54:48
20000605,1389546690620000605,2014-01-12 17:11:30,POINT(-8.5977 41.169636),POINT(-8.631369 41.124663),2014-01-12 17:11:30
20000455,1389503161620000455,2014-01-12 05:06:01,POINT(-8.612253 41.148036),POINT(-8.63028 41.16681),2014-01-12 05:06:01
20000352,1389554300620000352,2014-01-12 19:18:20,POINT(-8.642412 41.153967),POINT(-8.642025 41.148171),2014-01-12 19:18:20
20000333,1389599751620000333,2014-01-13 07:55:51,POINT(-8.582418 41.180598),POINT(-8.613324 41.15376),2014-01-13 07:55:51
20000514,1389598239620000514,2014-01-13 07:30:39,POINT(-8.624358 41.179473),POINT(-8.624592 41.157828),2014-01-13 07:30:39
20000105,1389509694620000105,2014-01-12 06:54:54,POINT(-8.674065 41.15385),POINT(-8.611065 41.164551),2014-01-12 06:54:54
20000464,1389538341620000464,2014-01-12 14:52:21,POINT(-8.639127 41.166054),POINT(-8.636796 41.206959),2014-01-12 14:52:21
20000338,1389589682620000338,2014-01-13 05:08:02,POINT(-8.616321 41.194845),POINT(-8.668296 41.237667),2014-01-13 05:08:02
20000460,1389598853620000460,2014-01-13 07:40:53,POINT(-8.652555 41.169249),POINT(-8.696655 41.19615),2014-01-13 07:40:53
20000007,1389599349620000007,2014-01-13 07:49:09,POINT(-8.599257 41.14917),POINT(-8.600985 41.179104),2014-01-13 07:49:09
20000349,1389601797620000349,2014-01-13 08:29:57,POINT(-8.609679 41.151303),POINT(-8.620479 41.156451),2014-01-13 08:29:57
20000446,1389509104620000446,2014-01-12 06:45:04,POINT(-8.613819 41.14755),POINT(-8.650323 41.150979),2014-01-12 06:45:04
20000541,1389551606620000541,2014-01-12 18:33:26,POINT(-8.608104 41.148126),POINT(-8.602128 41.153184),2014-01-12 18:33:26
20000167,1389597471620000167,2014-01-13 07:17:51,POINT(-8.676072 41.163246),POINT(-8.627634 41.162688),2014-01-13 07:17:51
20000606,1389599960620000606,2014-01-13 07:59:20,POINT(-8.628435 41.160393),POINT(-8.663382 41.18175),2014-01-13 07:59:20
20000319,1389383879620000319,2014-01-10 19:57:59,POINT(-8.606988 41.150277),POINT(-8.652906 41.161932),2014-01-10 19:57:59
20000688,1389602068620000688,2014-01-13 08:34:28,POINT(-8.609418 41.155992),POINT(-8.597934 41.163003),2014-01-13 08:34:28
20000572,1389598058620000572,2014-01-13 07:27:38,POINT(-8.628435 41.157567),POINT(-8.585658 41.148756),2014-01-13 07:27:38
20000023,1389598092620000023,2014-01-13 07:28:12,POINT(-8.610867 41.145705),POINT(-8.620812 41.147406),2014-01-13 07:28:12
20000421,1389597866620000421,2014-01-13 07:24:26,POINT(-8.589609 41.177331),POINT(-8.584218 41.148792),2014-01-13 07:24:26
20000393,1389465879620000393,2014-01-11 18:44:39,POINT(-8.585658 41.148558),POINT(-8.603442 41.173632),2014-01-11 18:44:39
20000387,1389575013620000387,2014-01-13 01:03:33,POINT(-8.618508 41.151402),POINT(-8.624862 41.162661),2014-01-13 01:03:33
20000607,1389600520620000607,2014-01-13 08:08:40,POINT(-8.610687 41.152284),POINT(-8.603892 41.152329),2014-01-13 08:08:40
20000591,1389560176620000591,2014-01-12 20:56:16,POINT(-8.606619 41.144688),POINT(-8.583327 41.172678),2014-01-12 20:56:16
20000400,1389561078620000400,2014-01-12 21:11:18,POINT(-8.628939 41.16105),POINT(-8.657721 41.165208),2014-01-12 21:11:18
20000005,1389574196620000005,2014-01-13 00:49:56,POINT(-8.629947 41.180247),POINT(-8.598735 41.148549),2014-01-13 00:49:56
20000199,1389600521620000199,2014-01-13 08:08:41,POINT(-8.610939 41.145543),POINT(-8.620173 41.147559),2014-01-13 08:08:41
20000523,1389530062620000523,2014-01-12 12:34:22,POINT(-8.61318 41.166828),POINT(-8.627733 41.155992),2014-01-12 12:34:22
20000472,1389574368620000472,2014-01-13 00:52:48,POINT(-8.623413 41.164281),POINT(-8.605602 41.148063),2014-01-13 00:52:48
20000562,1389600437620000562,2014-01-13 08:07:17,POINT(-8.610939 41.145534),POINT(-8.62218 41.147478),2014-01-13 08:07:17
20000252,1389540619620000252,2014-01-12 15:30:19,POINT(-8.660385 41.157684),POINT(-8.598771 41.192136),2014-01-12 15:30:19
20000328,1389559226620000328,2014-01-12 20:40:26,POINT(-8.630244 41.157432),POINT(-8.671464 41.154021),2014-01-12 20:40:26
20000258,1389464641620000258,2014-01-11 18:24:01,POINT(-8.639955 41.159763),POINT(-8.668521 41.166648),2014-01-11 18:24:01
20000384,1389598858620000384,2014-01-13 07:40:58,POINT(-8.583147 41.164713),POINT(-8.585559 41.148801),2014-01-13 07:40:58
20000571,1389597648620000571,2014-01-13 07:20:48,POINT(-8.58564 41.148585),POINT(-8.579358 41.185152),2014-01-13 07:20:48
20000330,1389436241620000330,2014-01-11 10:30:41,POINT(-8.607114 41.150313),POINT(-8.598456 41.154507),2014-01-11 10:30:41
20000020,1389452907620000020,2014-01-11 15:08:27,POINT(-8.600598 41.158557),POINT(-8.626878 41.158917),2014-01-11 15:08:27
20000023,1389602886620000023,2014-01-13 08:48:06,POINT(-8.609265 41.154822),POINT(-8.607564 41.160816),2014-01-13 08:48:06
20000687,1389600188620000687,2014-01-13 08:03:08,POINT(-8.582508 41.180553),POINT(-8.568486 41.188527),2014-01-13 08:03:08
20000675,1389560175620000675,2014-01-12 20:56:15,POINT(-8.606367 41.144589),POINT(-8.60445 41.170014),2014-01-12 20:56:15
20000621,1389599661620000621,2014-01-13 07:54:21,POINT(-8.591337 41.16276),POINT(-8.60481 41.16051),2014-01-13 07:54:21
20000633,1389596892620000633,2014-01-13 07:08:12,POINT(-8.585604 41.148576),POINT(-8.669871 41.236857),2014-01-13 07:08:12
20000307,1389599775620000307,2014-01-13 07:56:15,POINT(-8.630622 41.154894),POINT(-8.620893 41.147307),2014-01-13 07:56:15
20000030,1389597689620000030,2014-01-13 07:21:29,POINT(-8.601156 41.181795),POINT(-8.602902 41.153265),2014-01-13 07:21:29
20000156,1389600290620000156,2014-01-13 08:04:50,POINT(-8.582481 41.180679),POINT(-8.604603 41.16141),2014-01-13 08:04:50
20000651,1389566796620000651,2014-01-12 22:46:36,POINT(-8.585658 41.148639),POINT(-8.649882 41.161995),2014-01-12 22:46:36
20000517,1389589840620000517,2014-01-13 05:10:40,POINT(-8.589258 41.169681),POINT(-8.556597 41.184999),2014-01-13 05:10:40
20000367,1389601906620000367,2014-01-13 08:31:46,POINT(-8.619507 41.152419),POINT(-8.620281 41.146632),2014-01-13 08:31:46
20000166,1389599814620000166,2014-01-13 07:56:54,POINT(-8.626545 41.178573),POINT(-8.613657 41.145921),2014-01-13 07:56:54
20000312,1389369892620000312,2014-01-10 16:04:52,POINT(-8.625177 41.154372),POINT(-8.670042 41.236893),2014-01-10 16:04:52
20000508,1389600196620000508,2014-01-13 08:03:16,POINT(-8.609508 41.177196),POINT(-8.615169 41.141709),2014-01-13 08:03:16
20000325,1389600530620000325,2014-01-13 08:08:50,POINT(-8.627688 41.15763),POINT(-8.647785 41.166126),2014-01-13 08:08:50
20000524,1389599245620000524,2014-01-13 07:47:25,POINT(-8.671266 41.167638),POINT(-8.670159 41.237271),2014-01-13 07:47:25
20000286,1389599976620000286,2014-01-13 07:59:36,POINT(-8.627598 41.157612),POINT(-8.595 41.158539),2014-01-13 07:59:36
20000406,1389601059620000406,2014-01-13 08:17:39,POINT(-8.582436 41.179824),POINT(-8.572455 41.178087),2014-01-13 08:17:39
20000640,1389601289620000640,2014-01-13 08:21:29,POINT(-8.598564 41.159754),POINT(-8.625789 41.15754),2014-01-13 08:21:29
20000525,1389594471620000525,2014-01-13 06:27:51,POINT(-8.614008 41.141322),POINT(-8.588835 41.165766),2014-01-13 06:27:51
20000545,1389599638620000545,2014-01-13 07:53:58,POINT(-8.606367 41.144715),POINT(-8.608716 41.14611),2014-01-13 07:53:58
20000434,1389500442620000434,2014-01-12 04:20:42,POINT(-8.606313 41.144391),POINT(-8.670195 41.237532),2014-01-12 04:20:42
20000361,1389511138620000361,2014-01-12 07:18:58,POINT(-8.608032 41.147307),POINT(-8.62668 41.237289),2014-01-12 07:18:58
20000486,1389599973620000486,2014-01-13 07:59:33,POINT(-8.629704 41.179644),POINT(-8.583516 41.160267),2014-01-13 07:59:33
20000372,1389596928620000372,2014-01-13 07:08:48,POINT(-8.640432 41.147523),POINT(-8.627427 41.152761),2014-01-13 07:08:48
20000263,1389597347620000263,2014-01-13 07:15:47,POINT(-8.585658 41.148612),POINT(-8.673912 41.154507),2014-01-13 07:15:47
20000397,1389596035620000397,2014-01-13 06:53:55,POINT(-8.585604 41.148558),POINT(-8.670357 41.237955),2014-01-13 06:53:55
20000513,1389599651620000513,2014-01-13 07:54:11,POINT(-8.581725 41.180445),POINT(-8.626617 41.176899),2014-01-13 07:54:11
20000046,1389600032620000046,2014-01-13 08:00:32,POINT(-8.657604 41.165163),POINT(-8.604999 41.160483),2014-01-13 08:00:32
20000073,1389601702620000073,2014-01-13 08:28:22,POINT(-8.665641 41.17068),POINT(-8.691021 41.180517),2014-01-13 08:28:22
20000179,1389600134620000179,2014-01-13 08:02:14,POINT(-8.641026 41.161707),POINT(-8.670186 41.237046),2014-01-13 08:02:14
20000107,1389602120620000107,2014-01-13 08:35:20,POINT(-8.574183 41.158188),POINT(-8.593731 41.150808),2014-01-13 08:35:20
20000032,1389550108620000032,2014-01-12 18:08:28,POINT(-8.669052 41.148144),POINT(-8.615772 41.145309),2014-01-12 18:08:28
20000324,1389588621620000324,2014-01-13 04:50:21,POINT(-8.613252 41.154381),POINT(-8.597394 41.181768),2014-01-13 04:50:21
20000424,1389600415620000424,2014-01-13 08:06:55,POINT(-8.621541 41.157549),POINT(-8.603649 41.160069),2014-01-13 08:06:55
20000342,1389597387620000342,2014-01-13 07:16:27,POINT(-8.595054 41.172291),POINT(-8.520867 41.40351),2014-01-13 07:16:27
20000009,1389601953620000009,2014-01-13 08:32:33,POINT(-8.646453 41.169483),POINT(-8.663499 41.181696),2014-01-13 08:32:33
20000595,1389591281620000595,2014-01-13 05:34:41,POINT(-8.642745 41.164794),POINT(-8.669817 41.237136),2014-01-13 05:34:41
20000363,1389553042620000363,2014-01-12 18:57:22,POINT(-8.58303 41.18022),POINT(-8.565471 41.174073),2014-01-12 18:57:22
20000039,1389601888620000039,2014-01-13 08:31:28,POINT(-8.660097 41.172048),POINT(-8.685243 41.166225),2014-01-13 08:31:28
20000507,1389597827620000507,2014-01-13 07:23:47,POINT(-8.617509 41.169771),POINT(-8.609535 41.179266),2014-01-13 07:23:47
20000483,1389602188620000483,2014-01-13 08:36:28,POINT(-8.604801 41.161122),POINT(-8.623026 41.150799),2014-01-13 08:36:28
20000604,1389600873620000604,2014-01-13 08:14:33,POINT(-8.614944 41.140962),POINT(-8.599356 41.153382),2014-01-13 08:14:33
20000163,1389572871620000163,2014-01-13 00:27:51,POINT(-8.585874 41.146911),POINT(-8.619507 41.539905),2014-01-13 00:27:51
20000100,1389599257620000100,2014-01-13 07:47:37,POINT(-8.665623 41.170698),POINT(-8.621973 41.118363),2014-01-13 07:47:37
20000484,1389598153620000484,2014-01-13 07:29:13,POINT(-8.654787 41.171454),POINT(-8.617806 41.146974),2014-01-13 07:29:13
20000391,1389598369620000391,2014-01-13 07:32:49,POINT(-8.627184 41.151951),POINT(-8.608815 41.143149),2014-01-13 07:32:49
20000329,1389597559620000329,2014-01-13 07:19:19,POINT(-8.630415 41.177187),POINT(-8.591481 41.169717),2014-01-13 07:19:19
20000280,1389597825620000280,2014-01-13 07:23:45,POINT(-8.638182 41.182236),POINT(-8.562753 41.177934),2014-01-13 07:23:45
20000623,1389530438620000623,2014-01-12 12:40:38,POINT(-8.584308 41.163192),POINT(-8.590851 41.158449),2014-01-12 12:40:38
20000376,1389572831620000376,2014-01-13 00:27:11,POINT(-8.60751 41.145426),POINT(-8.607402 41.145489),2014-01-13 00:27:11
20000477,1389513960620000477,2014-01-12 08:06:00,POINT(-8.612703 41.147307),POINT(-8.670177 41.236965),2014-01-12 08:06:00
20000206,1389600769620000206,2014-01-13 08:12:49,POINT(-8.649648 41.154183),POINT(-8.585631 41.148954),2014-01-13 08:12:49
20000197,1389602530620000197,2014-01-13 08:42:10,POINT(-8.585127 41.177331),POINT(-8.614638 41.168205),2014-01-13 08:42:10
20000389,1389599678620000389,2014-01-13 07:54:38,POINT(-8.649954 41.165883),POINT(-8.601012 41.189121),2014-01-13 07:54:38
20000352,1389602691620000352,2014-01-13 08:44:51,POINT(-8.651052 41.161914),POINT(-8.64711 41.175999),2014-01-13 08:44:51
20000226,1389600879620000226,2014-01-13 08:14:39,POINT(-8.6148 41.151447),POINT(-8.621757 41.147532),2014-01-13 08:14:39
20000205,1389369903620000205,2014-01-10 16:05:03,POINT(-8.672049 41.165019),POINT(-8.620146 41.129649),2014-01-10 16:05:03
20000042,1389597659620000042,2014-01-13 07:20:59,POINT(-8.689374 41.1786),POINT(-8.584281 41.148576),2014-01-13 07:20:59
20000058,1389600699620000058,2014-01-13 08:11:39,POINT(-8.627103 41.166954),POINT(-8.627184 41.152248),2014-01-13 08:11:39
20000497,1389598525620000497,2014-01-13 07:35:25,POINT(-8.652069 41.157351),POINT(-8.607132 41.14476),2014-01-13 07:35:25
20000151,1389506889620000151,2014-01-12 06:08:09,POINT(-8.606439 41.144661),POINT(-8.617644 41.117787),2014-01-12 06:08:09
20000353,1389601965620000353,2014-01-13 08:32:45,POINT(-8.648289 41.170185),POINT(-8.644887 41.150259),2014-01-13 08:32:45
20000543,1389600236620000543,2014-01-13 08:03:56,POINT(-8.665398 41.180976),POINT(-8.665047 41.18094),2014-01-13 08:03:56
20000432,1389593709620000432,2014-01-13 06:15:09,POINT(-8.66439 41.161635),POINT(-8.668971 41.226417),2014-01-13 06:15:09
20000180,1389602389620000180,2014-01-13 08:39:49,POINT(-8.610894 41.145687),POINT(-8.61561 41.152716),2014-01-13 08:39:49
20000576,1389599188620000576,2014-01-13 07:46:28,POINT(-8.627346 41.150547),POINT(-8.616501 41.141637),2014-01-13 07:46:28
20000018,1389602475620000018,2014-01-13 08:41:15,POINT(-8.6445 41.175477),POINT(-8.628912 41.170635),2014-01-13 08:41:15
20000693,1389525692620000693,2014-01-12 11:21:32,POINT(-8.649549 41.154354),POINT(-8.654319 41.181309),2014-01-12 11:21:32
20000473,1389580336620000473,2014-01-13 02:32:16,POINT(-8.600211 41.182731),POINT(-8.569935 41.159304),2014-01-13 02:32:16
20000467,1389501146620000467,2014-01-12 04:32:26,POINT(-8.610741 41.147631),POINT(-8.631774 41.136372),2014-01-12 04:32:26
20000364,1389600236620000364,2014-01-13 08:03:56,POINT(-8.610705 41.145588),POINT(-8.654778 41.153985),2014-01-13 08:03:56
20000686,1389601787620000686,2014-01-13 08:29:47,POINT(-8.59932 41.149206),POINT(-8.649702 41.166342),2014-01-13 08:29:47
20000119,1389567090620000119,2014-01-12 22:51:30,POINT(-8.630532 41.154516),POINT(-8.624313 41.176953),2014-01-12 22:51:30
20000383,1389601302620000383,2014-01-13 08:21:42,POINT(-8.615799 41.16132),POINT(-8.613018 41.172768),2014-01-13 08:21:42
20000245,1389600812620000245,2014-01-13 08:13:32,POINT(-8.60112 41.176188),POINT(-8.61795 41.147253),2014-01-13 08:13:32
20000611,1389601469620000611,2014-01-13 08:24:29,POINT(-8.615466 41.140674),POINT(-8.617896 41.147136),2014-01-13 08:24:29
20000066,1389601776620000066,2014-01-13 08:29:36,POINT(-8.569746 41.166063),POINT(-8.584173 41.148783),2014-01-13 08:29:36
20000502,1389566545620000502,2014-01-12 22:42:25,POINT(-8.639901 41.159835),POINT(-8.654418 41.12217),2014-01-12 22:42:25
20000623,1389603545620000623,2014-01-13 08:59:05,POINT(-8.566092 41.166675),POINT(-8.560674 41.166306),2014-01-13 08:59:05
20000060,1389602318620000060,2014-01-13 08:38:38,POINT(-8.603127 41.184828),POINT(-8.645841 41.174892),2014-01-13 08:38:38
20000487,1389373911620000487,2014-01-10 17:11:51,POINT(-8.610984 41.145624),POINT(-8.627202 41.155812),2014-01-10 17:11:51
20000089,1389600624620000089,2014-01-13 08:10:24,POINT(-8.654652 41.187834),POINT(-8.608329 41.112846),2014-01-13 08:10:24
20000065,1389439207620000065,2014-01-11 11:20:07,POINT(-8.639883 41.159772),POINT(-8.681247 41.157468),2014-01-11 11:20:07
20000429,1389600218620000429,2014-01-13 08:03:38,POINT(-8.610813 41.145705),POINT(-8.64999 41.154336),2014-01-13 08:03:38
20000010,1389598753620000010,2014-01-13 07:39:13,POINT(-8.617248 41.152554),POINT(-8.670258 41.236722),2014-01-13 07:39:13
20000049,1389600719620000049,2014-01-13 08:11:59,POINT(-8.600103 41.182677),POINT(-8.650386 41.158287),2014-01-13 08:11:59
20000269,1389601314620000269,2014-01-13 08:21:54,POINT(-8.612172 41.172759),POINT(-8.657127 41.177646),2014-01-13 08:21:54
20000068,1389602059620000068,2014-01-13 08:34:19,POINT(-8.613963 41.141241),POINT(-8.614917 41.16213),2014-01-13 08:34:19
20000674,1389559572620000674,2014-01-12 20:46:12,POINT(-8.58573 41.148513),POINT(-8.677458 41.181624),2014-01-12 20:46:12
20000074,1389600542620000074,2014-01-13 08:09:02,POINT(-8.638443 41.15115),POINT(-8.618751 41.155173),2014-01-13 08:09:02
20000268,1389599702620000268,2014-01-13 07:55:02,POINT(-8.586792 41.143518),POINT(-8.635437 41.140665),2014-01-13 07:55:02
20000632,1389596626620000632,2014-01-13 07:03:46,POINT(-8.576901 41.144292),POINT(-8.627778 41.162427),2014-01-13 07:03:46
20000684,1389601447620000684,2014-01-13 08:24:07,POINT(-8.5968 41.153796),POINT(-8.607348 41.153508),2014-01-13 08:24:07
20000254,1389600994620000254,2014-01-13 08:16:34,POINT(-8.620902 41.161095),POINT(-8.615232 41.182911),2014-01-13 08:16:34
20000021,1389598524620000021,2014-01-13 07:35:24,POINT(-8.601264 41.181759),POINT(-8.569395 41.153328),2014-01-13 07:35:24
20000675,1389603051620000675,2014-01-13 08:50:51,POINT(-8.609976 41.177142),POINT(-8.647713 41.175567),2014-01-13 08:50:51
20000128,1389602427620000128,2014-01-13 08:40:27,POINT(-8.608257 41.169834),POINT(-8.599977 41.165181),2014-01-13 08:40:27
20000255,1389601723620000255,2014-01-13 08:28:43,POINT(-8.589285 41.16969),POINT(-8.679843 41.185656),2014-01-13 08:28:43
20000002,1389602053620000002,2014-01-13 08:34:13,POINT(-8.627661 41.167143),POINT(-8.680167 41.185332),2014-01-13 08:34:13
20000067,1389600098620000067,2014-01-13 08:01:38,POINT(-8.615097 41.171481),POINT(-8.632539 41.164299),2014-01-13 08:01:38
20000036,1389531552620000036,2014-01-12 12:59:12,POINT(-8.657424 41.148135),POINT(-8.673156 41.16501),2014-01-12 12:59:12
20000472,1389602930620000472,2014-01-13 08:48:50,POINT(-8.632359 41.164443),POINT(-8.622657 41.150961),2014-01-13 08:48:50
20000658,1389563289620000658,2014-01-12 21:48:09,POINT(-8.585559 41.148423),POINT(-8.614395 41.12379),2014-01-12 21:48:09
20000279,1389598021620000279,2014-01-13 07:27:01,POINT(-8.589303 41.169663),POINT(-8.664939 41.152329),2014-01-13 07:27:01
20000680,1389451588620000680,2014-01-11 14:46:28,POINT(-8.609571 41.151303),POINT(-8.610975 41.164047),2014-01-11 14:46:28
20000554,1389508821620000554,2014-01-12 06:40:21,POINT(-8.610831 41.145642),POINT(-8.606772 41.131674),2014-01-12 06:40:21
20000272,1389528212620000272,2014-01-12 12:03:32,POINT(-8.615844 41.154606),POINT(-8.667117 41.173425),2014-01-12 12:03:32
20000167,1389602848620000167,2014-01-13 08:47:28,POINT(-8.58393 41.170203),POINT(-8.571204 41.159538),2014-01-13 08:47:28
20000602,1389602066620000602,2014-01-13 08:34:26,POINT(-8.589276 41.169699),POINT(-8.598627 41.148477),2014-01-13 08:34:26
20000494,1389513733620000494,2014-01-12 08:02:13,POINT(-8.638227 41.170608),POINT(-8.615502 41.178042),2014-01-12 08:02:13
20000184,1389551893620000184,2014-01-12 18:38:13,POINT(-8.606502 41.144751),POINT(-8.667432 41.237604),2014-01-12 18:38:13
20000436,1389600828620000436,2014-01-13 08:13:48,POINT(-8.654103 41.167323),POINT(-8.670114 41.236992),2014-01-13 08:13:48
20000671,1389602529620000671,2014-01-13 08:42:09,POINT(-8.641629 41.173065),POINT(-8.629731 41.187204),2014-01-13 08:42:09
20000601,1389566468620000601,2014-01-12 22:41:08,POINT(-8.608293 41.17599),POINT(-8.592012 41.161023),2014-01-12 22:41:08
20000624,1389601786620000624,2014-01-13 08:29:46,POINT(-8.610975 41.14566),POINT(-8.622342 41.147424),2014-01-13 08:29:46
20000267,1389562538620000267,2014-01-12 21:35:38,POINT(-8.627094 41.166945),POINT(-8.599851 41.153454),2014-01-12 21:35:38
20000077,1389598850620000077,2014-01-13 07:40:50,POINT(-8.613252 41.154372),POINT(-8.620362 41.147217),2014-01-13 07:40:50
20000205,1389603626620000205,2014-01-13 09:00:26,POINT(-8.598888 41.154372),POINT(-8.605593 41.142906),2014-01-13 09:00:26
20000612,1389601614620000612,2014-01-13 08:26:54,POINT(-8.609616 41.151303),POINT(-8.620146 41.147631),2014-01-13 08:26:54
20000231,1389598704620000231,2014-01-13 07:38:24,POINT(-8.637606 41.191722),POINT(-8.63442 41.19264),2014-01-13 07:38:24
20000492,1389581338620000492,2014-01-13 02:48:58,POINT(-8.606799 41.146947),POINT(-8.581986 41.180094),2014-01-13 02:48:58
20000902,1389363950620000902,2014-01-10 14:25:50,POINT(-8.640738 41.161266),POINT(-8.620137 41.129568),2014-01-10 14:25:50
20000616,1389601391620000616,2014-01-13 08:23:11,POINT(-8.649396 41.154327),POINT(-8.663058 41.154948),2014-01-13 08:23:11
20000041,1389600163620000041,2014-01-13 08:02:43,POINT(-8.619462 41.175),POINT(-8.620209 41.14629),2014-01-13 08:02:43
20000108,1389558716620000108,2014-01-12 20:31:56,POINT(-8.654823 41.173452),POINT(-8.57124 41.159511),2014-01-12 20:31:56
20000424,1389603367620000424,2014-01-13 08:56:07,POINT(-8.605728 41.153607),POINT(-8.668845 41.175531),2014-01-13 08:56:07
20000013,1389600180620000013,2014-01-13 08:03:00,POINT(-8.605287 41.17491),POINT(-8.600445 41.181597),2014-01-13 08:03:00
